7.688810
500
0.122948
5.965748 5.323498 1.993910
5.792000 5.270532 2.972457
6.585271 4.918950 3.655384
5.753316 4.739793 5.206488
5.402255 4.828288 6.100800
6.293831 5.073056 6.558165
5.686767 6.119706 0.084658
6.361877 5.926654 0.868972
5.972459 6.276806 2.607717
5.325999 6.115598 3.339847
6.325346 5.911927 3.476419
5.450700 6.129566 4.452113
6.042092 5.770773 5.242504
5.803103 5.832125 6.197978
5.857382 6.745285 0.901855
5.673438 7.602308 1.407863
5.965880 6.832130 1.858713
5.226165 7.058999 2.488445
6.027846 6.804679 3.704456
6.590101 6.087435 4.464300
6.811906 6.160971 5.792334
6.569204 5.109286 5.657593
6.995030 0.039017 0.025203
6.710260 -0.479749 1.035849
6.551229 0.153711 1.792611
6.258367 -0.419225 2.728330
6.837552 0.068190 3.560070
6.500725 -0.702991 4.906713
7.334991 -0.912416 5.369739
6.488331 -1.668349 6.894446
6.266652 1.109204 0.031997
6.238079 0.562021 1.015064
7.091141 1.014529 1.896009
6.501967 0.770339 2.727718
6.203866 1.029230 3.656908
6.948320 0.822021 4.323828
6.698712 1.605219 6.940729
6.820767 0.600769 6.855497
6.798917 1.992754 0.122772
5.750175 1.482771 0.738916
6.047195 1.563412 2.720494
6.933810 1.964358 2.616730
7.201275 1.717011 3.871411
6.255495 1.752479 4.512691
6.303644 1.962259 5.576194
7.688399 2.110849 6.933574
6.617918 3.482699 0.351069
7.155371 2.735034 0.897697
6.244977 2.088090 1.893804
7.042721 2.902493 3.087299
7.125584 2.338216 4.571620
6.326136 2.792914 4.915142
6.713063 2.501480 6.400204
7.060180 2.885059 7.399559
7.314554 3.933166 -0.434617
7.007515 3.656280 1.316361
6.310502 3.241367 2.284827
7.305437 3.607716 2.225921
7.194547 3.369847 4.624911
6.237527 3.759028 4.954678
6.379610 3.295786 5.835206
7.197488 4.439398 6.458170
7.221535 5.023013 -0.362849
7.213517 5.348160 0.653036
6.968285 4.526566 2.244008
6.792159 5.447416 2.629768
6.948890 4.311619 4.375141
6.340705 5.070395 4.538487
6.180725 4.211259 6.047588
7.267370 5.472033 6.509067
7.215387 5.953402 -0.225764
7.315230 6.357256 1.125737
6.646755 6.009440 1.758259
7.452786 6.024997 3.398192
